"Event H-ID","Text (Book) H-ID","Text RecordTitle","Start page event","End page event","Page event number",Line,"Narrative Status",Chronology,"Chronology Type","Event Start","Event End","Date Type"
994,,9,9,1,"– We drove towards Shahganj lake",Narrated.First-person,20,Sequential,"1 Jan  1977","15 Jan  1977",Certain
995,,9,9,2,"– Nawab told me about how he had",Told,1.9,Parallel,1947,,Certain
996,,9,9,3,"then he told me that a few",Told,4.5,Sequential,"12 Jan  1976","15 Jan  1977",Uncertain
997,,9,10,4,"As he said that it occured to me",Narrated.First-person,21,Sequential,"1 Jan  1977","15 Jan  1977",Certain
998,,10,10,1,"I too had been startled when I had",Narrated.First-person,22,Sequential,,,
999,,10,10,2,"""Did you come all the way from Karachi",Narrated.First-person,22,Sequential,"1 Jan  1977","15 Jan  1977",Certain
1000,,10,10,3,"Beyond the jeep, wheat and",Narrated.First-person,23,Sequential,"1 Jan  1977","15 Jan  1977",Certain
1002,,10,10,4,"– Gulam Ali stopped the jeep",Narrated.First-person,24,Sequential,"1 Jan  1977","15 Jan  1977",Certain
1003,,10,10,5,"""Do you remember the day we",Remembered.Character,1.4,Sequential,1939,1947,Uncertain
1004,,10,11,6,"He couldn't complete the sentence",Narrated.First-person,25,Sequential,"1 Jan  1977","15 Jan  1977",Certain
1005,,11,11,1,"The second jeep drove up",Narrated.First-person,26,Sequential,"1 Jan  1977","15 Jan  1977",Certain
1006,,11,12,2,"Nawab and I sat quietly on the embankment",Narrated.First-person,27,Sequential,"1 Jan  1977","15 Jan  1977",Certain
1007,,103,103,1,"It was a cold and misty",Narrated.First-person,50,Sequential,"1 Jan  1950",,
1008,,103,103,2,"He used to live in a city",Remembered,10,Continuous,,,
1009,,103,104,3,"Our father came back home to",Remembered,11,Continuous,,,
1010,,104,104,1,"Two days later, after a long",Narrated.First-person,51,Sequential,"1 Jan  1950",,
1011,,104,104,2,"Ever since my elder sister had",Remembered.Narrator,13,Sequential,,,
1012,,104,104,3,"""In which case, there is only...""",Narrated.First-person,52,Sequential,"1 Jan  1950",,
1013,,104,105,4,"""Why did baba tell us a lie""",Narrated.First-person,53,Sequential,"1 Jan  1950",,
1014,,105,105,1,"I really loved my first experience",Narrated.First-person,14,Sequential,,,
1015,,105,105,2,"Back in my own town, I had",Remembered.Narrator,15,Sequential,,,
1016,,105,105,3,"A little later, I felt a",Narrated.First-person,54,Sequential,"1 Jan  1950",,
1017,,105,105,4,"I looked carefully at the house",Narrated.First-person,55,Sequential,"1 Jan  1950",,Certain
1018,,105,105,5,"Our old haveli had a courtyard",Remembered.Narrator,16,Sequential,,,
1019,,105,106,6,"In the open space in front",Remembered.Narrator,56,Sequential,"1 Jan  1950",,Certain
1020,,106,107,1,"I never stopped asking, ""Why shaoli...""",Narrated.First-person,57,Continuous,"1 Jan  1950",,Certain
1021,,108,108,1,"Pakhi's admiration for her husband was",Remembered.Narrator,21,Sequential,,,
1022,,108,108,2,"When Bhade Bhaiya took her to",Remembered.Narrator,22,Sequential,,,
1023,,108,108,3,"She came back completely changed",Remembered.Narrator,23,Sequential,,,
1024,,108,108,4,"Bade Bhaiya's prediction that we'll slowly",Remembered.Narrator,24,Sequential,,,
1025,,108,108,5,"Pakhi had not only married him, but",Remembered.Narrator,25,Sequential,,,
1026,,108,108,6,"In the beginning, Amma and Baba",Remembered.Narrator,26,Sequential,,,
1027,,108,109,7,"I, who had once been a",Narrated.First-person,58,Sequential,"1 Jan  1950",,Certain
1028,,109,109,1,"I took matters into my own hands",Narrated.First-person,59,Sequential,"1 Jan  1950",,Certain
1029,,109,109,2,"The day I occupied it and",Narrated.First-person,61,Sequential,"1 Jan  1950",,Certain
1030,,109,109,3,"Even though it was I who",Remembered.Narrator,20,Sequential,,,
1031,,109,109,4,"When I was a child, I used to",Remembered.Narrator,10,Sequential,,,
1032,,109,110,5,"Pakhi had shown me the magic",Narrated.First-person,62,Sequential,"1 Jan  1950",,Certain
1033,,110,110,1,"I also had understood what Amma",Narrated.First-person,60,Sequential,"1 Jan  1950",,Certain
1034,,110,110,2,"Pakhi's yawns had made Amma's message",Narrated.First-person,64,Sequential,"1 Jan  1950",,Certain
1035,,79,79,1,"My dear Kamaran, May God bless you",Narrated.First-person,8,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1036,,79,79,2,"I have often tried to get news",Narrated.First-person,9,Continuous,"14 Aug  1947","15 Oct  1974",Certain
1037,,79,79,3,"I addressed a letter to you and sent it",Told,10,Sequential,"14 Aug  1947","15 Oct  1974",Certain
1038,,79,79,4,"When Sheikh Saddique Hasan's son",Told,11,Sequential,"14 Aug  1947","15 Oct  1974",Certain
1039,,79,79,5,"I am very worried about Imran",Narrated.First-person,12,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1040,,79,80,6,"Imran Miyan passed through this place",Told,5.6,Sequential,"16 Feb  1972","1 Mar  1972",Certain
1041,,80,80,1,"When your Chachi saw Imran Miyan",Told,5.7,Sequential,"16 Feb  1972","1 Mar  1972",Certain
1042,,80,80,2,"Imran Miyan stayed with us for three days",Told,5.8,Continuous,"16 Feb  1972","1 Mar  1972",Certain
1043,,80,80,3,"On the third day he decided that",Told,6,Sequential,"18 Feb  1972","3 Mar  1972",Certain
1044,,80,80,4,"""Chachajan, I walked through the basti",Narrated.First-person,5.9,Sequential,"16 Feb  1972","1 Mar  1972",Certain
1045,,80,80,5,"Well, I took Imran Miyan to the graveyard",Told,6.1,Sequential,"18 Feb  1972","3 Mar  1972",Certain
1046,,80,80,6,"You may remember that Miyan Jani used to",Remembered.Narrator,2,Continuous,,,
1047,,80,80,7,"But a harshringar tree needs to be tended",Narrated.First-person,5.4,Sequential,"1 Jul  1971","30 Sep  1971",Uncertain
1048,,81,81,1,"Now there are no harshringar trees left",Narrated.First-person,13,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1049,,81,81,2,"Over the last twenty-seven years",Narrated.First-person,14,Continuous,"14 Aug  1947","15 Oct  1974",Certain
1050,,81,81,3,"The few trees that still remain in it",Narrated.First-person,15,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1051,,81,81,4,"Imran Miyan left early next morning",Narrated.First-person,6.3,Sequential,"19 Feb  1972","4 Mar  1972",Certain
1052,,81,81,5,"He had spent the night beside",Told,6.2,Sequential,"18 Feb  1972","3 Mar  1972",Certain
1053,,81,81,6,"I sensed, however, from what he told me",Narrated.First-person,6.4,Prospective,"19 Feb  1972","4 Mar  1972",Certain
1054,,81,81,7,"I was sad. But his insistence and my concern",Narrated.First-person,6.5,Sequential,"19 Feb  1972","4 Mar  1972",Certain
1055,,81,81,8,"Since that day, however, I haven't heard",Narrated.First-person,6.6,Sequential,"19 Feb  1972","15 Oct  1974",Certain
1056,,81,81,9,"One day, Sheikh Saddique Hasan told me",Told,7,Sequential,"17 Aug  1974","16 Sep  1974",Uncertain
1057,,81,81,10,"A few days later, I heard something",Told,7.1,Sequential,"17 Sep  1974","10 Oct  1974",Uncertain
1059,,81,81,11,"When I passed on that information to Sheikh Sahib",Told,7.2,Sequential,"17 Sep  1974","10 Oct  1974",Uncertain
1060,,81,82,12,"We live amongst infidels. We follow",Narrated.First-person,16,Continuous,"14 Aug  1947","15 Oct  1974",Certain
1062,,122,122,2,"""Right in front of their fathers",Told,2,Sequential,,,
1064,,122,122,3,"The Sikh said ""Babu Sahib, why tell me",Narrated.Third-person,17,Sequential,,,
1065,,122,122,4,"""You are quite right...how can we",Narrated.Third-person,3,Sequential,,,
1066,,82,82,1,"Oh yes, Sheikh Sahib once brought me",Narrated.First-person,7.3,Sequential,,,
1067,,82,82,2,"The haveli is in disrepair",Narrated.First-person,17,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1068,,82,82,3,"My late and respected brother had placed",Told,4.1,Sequential,"1 Jan  1947","31 Dec  1947",Certain
1069,,82,82,4,"With God's help, I have thus far handled",Narrated.First-person,18,Continuous,"14 Aug  1947","15 Oct  1974",Certain
1070,,82,82,5,"My son Akhtar — what can I tell you",Told,19,Continuous,"14 Aug  1947","15 Oct  1974",Uncertain
1071,,82,82,6,"Khalida, the daughter of my younger",Told,20,Continuous,"14 Aug  1947","15 Oct  1974",Uncertain
1072,,82,82,7,"You can, of course, shed more light",Told,21,Sequential,"14 Aug  1947","15 Oct  1974",Uncertain
1074,,82,82,8,"I also hear that Appajan herself sits",Narrated.First-person,22,Continuous,"14 Aug  1947","15 Oct  1974",Uncertain
1075,,122,122,5,"""Well, now Hindus and Sikhs have also woken up.",Narrated.Third-person,4,Sequential,,,
1076,,82,83,9,"Alas, I am the one who has been spared",Narrated.First-person,23,Continuous,"14 Aug  1947","15 Oct  1974",Uncertain
1077,,122,123,6,"This time it wasn't any longer",Narrated.Third-person,18,Sequential,,,
1078,,83,83,1,"I had respectfully urged my elder brother",Told,4.2,Sequential,"1 Jan  1947","31 Dec  1947",Uncertain
1079,,83,83,2,"But his love for his youngest son",Told,4.3,Sequential,"1 Jan  1947","31 Dec  1947",Uncertain
1080,,83,83,3,"Now that the protective shadow",Narrated.First-person,24,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1081,,83,83,4,"My elder brother had taken the memories",Told,5.5,Sequential,"1 Jan  1947","31 Dec  1947",Uncertain
1083,,110,110,3,"At that very moment, however, Bade Bhaiya",Narrated.First-person,66,Sequential,"1 Jan  1950",,Certain
1085,,83,83,5,"When the members of his family",Told,5.5,Sequential,"1 Mar  1971","31 Dec  1971",Certain
1086,,110,111,4,"Amma and Baba were very upset",Narrated.First-person,67,Prospective,"1 Jan  1950",,Certain
1087,,111,111,1,"He had recently returned from Dhaka",Narrated.First-person,40,Sequential,"1 Jan  1958","31 Dec  1959",Certain
1088,,111,111,2,"Can anyone imprison thought and sit",Narrated.First-person,68,Sequential,"1 Jan  1950",,Certain
1089,,111,111,3,"Back there your relatives, despite their",Told,30,Sequential,,,
1093,,111,112,4,"Here each one of you has used",Told,40,Sequential,,,
1094,,112,112,1,"Yesterday, they arrested Pakhi's brother.",Told,65,Sequential,"1 Jan  1950",,Uncertain
1095,,112,113,2,"It may be my turn today",Told,69,Sequential,"1 Jan  1960",,
1096,,113,113,1,"A few days later, Bade Bhaiya",Narrated.First-person,70,Sequential,"1 Jan  1960",,
1099,,113,113,2,"In 1960-61, I joined the University",Narrated.First-person,71,Sequential,"1 Jan  1960","31 Dec  1961",Certain
1100,,113,113,3,"He spoke a faltering Bengali and",Narrated.First-person,72,Sequential,"1 Jan  1960",,Certain
1101,,113,113,4,"By the time I entered the",Narrated.First-person,73,Sequential,"1 Jan  1960",,Certain
1102,,113,114,5,"When Bhade Bhaiya came to attend",Narrated.First-person,76,Sequential,"1 Jan  1960",,Certain
1103,,114,114,1,"When Amma died, her only regret",Narrated.First-person,74,Sequential,"1 Jan  1960",,Certain
1104,,114,114,2,"Bade Bhaiya arrived after Amma's death",Narrated.First-person,75,Sequential,"1 Jan  1960",,Certain
1105,,114,114,3,"Because of a strange series of coincidences",Narrated.First-person,46,Sequential,,,
1106,,114,114,4,"Now finally, I had got the chance",Narrated.First-person,79,Sequential,"1 Jan  1960",,Certain
1107,,114,115,5,"Whenever they came back from Phoolbari",Remembered.Narrator,46,Sequential,,,
1108,,115,115,1,"Bhade Bhaiya had encouraged me to",Remembered.Narrator,17,Sequential,,,
1109,,115,115,2,"I remember also that when I opened my eyes",Remembered.Narrator,18,Sequential,,,
1110,,115,115,3,"We had left the old house behind",Narrated.First-person,78,Sequential,"1 Jan  1960",,Certain
1111,,115,116,4,"But in Phoolbari I noticed that Bhade Bhaiya",Narrated.First-person,80,Sequential,"1 Jan  1960",,Certain
1112,,116,116,1,"During my final years at the University",Remembered.Narrator,79,Sequential,"1 Jan  1960",,Certain
1113,,116,116,2,"At Bade Bhaiya's place, I was",Narrated.First-person,81,Sequential,"1 Jan  1960",,Certain
1114,,116,117,3,"Phoolbari was set on fire. Poor Pakhi",Narrated.First-person,82,Sequential,"1 Jan  1960",,Certain
1115,,117,117,1,"At Amma's grave he had appealed",Remembered.Narrator,77,Sequential,"1 Jan  1960",,Certain
1116,,117,117,2,"God had chosen a strange way",Narrated.First-person,83,Sequential,"1 Jan  1960",,Certain
1117,,83,83,6,"The biggest calamity for our family",Narrated.First-person,25,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1118,,84,84,1,"Let me, therefore, tell you, my son",Narrated.First-person,26,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1119,,84,84,2,"Miyan Jani's practice was to keep a fast",Narrated.First-person,2.1,Sequential,,,
1120,,84,84,3,"Miyan Jani used to tell us that",Remembered.Narrator,2.2,Sequential,,,
1121,,84,84,4,"However, large pots of khichdi",Remembered.Narrator,2.3,Continuous,,,
1122,,84,84,5,"After the Partition, we were left",Narrated.First-person,4.8,Sequential,"15 Aug  1947","15 Oct  1973",Certain
1123,,123,123,1,"'This poor man,"" a voice spoke up",Narrated.Third-person,19,Sequential,,,
1124,,84,84,6,"Last year, we lost even that",Narrated.First-person,6.7,Sequential,"1 Jun  1973","31 Oct  1973",Certain
1125,,123,124,2,"""Suppose you get stabbed at night?",Told,25,Prospective,,,
1126,,84,84,7,"Allah alone knows what our condition",Narrated.First-person,27,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1127,,124,124,1,"Only just now were you relating",Told,15,Sequential,,,
1128,,84,84,8,"Anyway, I was going to tell you",Narrated.First-person,28,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1129,,124,124,2,"Now, if you had a knife,",Told,20,Prospective,,,
1130,,84,84,9,"Miyan Jani summoned the three of us",Told,2.4,Sequential,,,
1131,,124,124,3,"The Hindu gentleman made as if",Narrated.Third-person,22,Sequential,,,
1134,,84,84,10,"his father Sayyid Hatim Ali",Told,1.9,Sequential,,,
1135,,84,84,11,"The written documents concerning our family",Narrated.First-person,1.4,Sequential,"8 Jun  1857","21 Sep  1857",Uncertain
1139,,84,85,12,"we originally came from Ispahan",Told,1,Sequential,"1 Jan  1544","31 Dec  1544",Uncertain
1141,,85,85,1,"Our ancestor, Meer Mansoor, Muhammad",Told,1.1,Sequential,"1 Jan  1544","31 Dec  1544",Uncertain
1142,,85,85,2,"His grave in Akbarabad is still a place",Narrated.First-person,29,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1143,,85,85,3,"During the reign of Shahjahan",Told,1.2,Sequential,"19 Jan  1628","31 Jul  1658",Uncertain
1144,,85,85,4,"During the troubles of 1857, however,",Told,1.3,Sequential,"8 Jun  1857","21 Sep  1857",Uncertain
1146,,85,85,5,"After wandering like haunted fugitives",Narrated.First-person,1.5,Sequential,"8 Jun  1857","21 Sep  1857",Uncertain
1147,,85,85,6,"The truth is that this earth",Narrated.First-person,1.6,Continuous,"8 Jun  1857","14 Aug  1947",Uncertain
1148,,85,85,7,"Before the Partition only three members",Narrated.First-person,3,Sequential,"1 Jan  1870","14 Aug  1947",Uncertain
1149,,85,85,8,"Bhai Ashraf Ali, was the son",Narrated.First-person,3.1,Sequential,"1 Jan  1870","14 Aug  1947",Uncertain
1153,,85,86,9,"Bhai Farrukh, who was his younger",Narrated.First-person,3.2,Sequential,"1 Jan  1870","14 Aug  1947",Uncertain
1154,,86,86,1,"Pyare Miyan was the favourite son",Narrated.First-person,3.3,Sequential,"1 Jan  1870","31 Dec  1947",Uncertain
1155,,86,86,2,"Once, he even enticed me from",Remembered.Narrator,3.4,Sequential,"1 Jan  1870","14 Aug  1947",Uncertain
1157,,86,86,3,"Pyare Miyan was already addicted",Narrated.First-person,3.5,Sequential,"1 Jan  1936","31 Dec  1936",Uncertain
1158,,86,86,4,"one day he stole Phuphi Amma's gold ear rings",Told,3.6,Sequential,"1 Jan  1936","31 Dec  1936",Uncertain
1159,,86,86,5,"Miyan Jani sent word to him that",Told,3.7,Sequential,"1 Jan  1936","31 Dec  1936",Uncertain
1160,,86,86,6,"In Bombay, a dancing girl duped him",Told,3.8,Sequential,"1 Jan  1937","1 Jan  1947",Uncertain
1161,,86,86,7,"When he got the news of Phuphi Amma's",Told,4,Sequential,"1 Jan  1947","31 Dec  1947",Uncertain
1162,,86,86,8,"Thirty-one were embraced by God",Narrated.First-person,30,Sequential,"1 Jan  1947","15 Oct  1974",Uncertain
1163,,86,86,9,"Out of the last fourteen, one was shot",Narrated.First-person,4.9,Sequential,"1 Jan  1965","1 Jul  1965",Uncertain
1168,,86,87,10,"Ten died in East Pakistan",Narrated.First-person,31,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1169,,87,87,1,"Bhaiya Farrukh's son, Sharafat, had also",Told,5.1,Sequential,"1 Mar  1971","31 Dec  1971",Uncertain
1170,,87,87,2,"Later, he sent me a letter",Told,5.3,Sequential,"14 Mar  1971","13 Jan  1972",Uncertain
1171,,87,87,3,"When I saw Sharafat, I thanked",Told,5.2,Sequential,"1 Mar  1971","31 Dec  1971",Uncertain
1172,,87,87,4,"I have heard that after going",Narrated.First-person,32,Sequential,"14 Aug  1947","15 Oct  1974",Uncertain
1174,,87,87,5,"Before the Partition, there was one such",Told,3.9,Sequential,"1 Jan  1937","14 Aug  1947",Uncertain
1176,,87,87,6,"But the result of that affair",Narrated.First-person,33,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1177,,87,88,7,"Anyway, now our entire family",Narrated.First-person,34,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1178,,124,124,4,"And in this way if someone should happen",Told,26,Prospective,,,
1179,,124,125,5,"For sometime after this, there was complete silence",Narrated.Third-person,23,Sequential,,,
1180,,125,125,1,"The Sardar roused himself and turning towards",Narrated.Third-person,24,Sequential,,,
1181,,87,88,1,"Anyway, now our entire family",Narrated.First-person,34,Sequential,"15 Oct  1974","15 Oct  1974",
1182,,88,88,1,"I remember those days when",Remembered.Narrator,1.7,Sequential,"1 Jan  1544","14 Aug  1947",Uncertain
1183,,88,88,2,"I have records not only of those",Narrated.First-person,35,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1184,,88,88,3,"Your Chachi's command is that",Narrated.First-person,36,Prospective,"15 Oct  1974","15 Oct  1974",Certain
1185,,88,88,4,"And one more thing. There have been",Narrated.First-person,37,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1186,,88,89,5,"By the way is it true",Told,38,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1190,,89,89,1,"The other day someone told me",Told,7.4,Sequential,"1 Oct  1974","14 Oct  1974",Uncertain
1191,,89,89,2,"And Miyan Faizuddin, who used to walk",Told,7.5,Sequential,"14 Aug  1947","15 Oct  1974",Uncertain
1192,,89,89,3,"We had spent generations in the land",Narrated.First-person,1.8,Sequential,"1 Jan  1544","14 Aug  1947",Uncertain
1193,,89,89,4,"But in Pakistan people seem to have lost",Narrated.First-person,39,Sequential,"14 Aug  1947","15 Oct  1974",Uncertain
1194,,89,89,5,"Well, anyway — I hope they are",Narrated.First-person,40,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1195,,89,89,6,"our case is to be heard",Told,41,Prospective,"16 Oct  1974","16 Oct  1974",Certain
1197,,89,89,7,"Sometimes I feel that I am still alive",Narrated.First-person,42,Sequential,"15 Oct  1974","15 Oct  1974",Certain
1366,,159,159,1,"Akhtar was suddenly separated from his",Narrated.Third-person,30,Sequential,,,
1367,,159,159,2,"And Akhtar's mother, supporting herself on",Narrated.Third-person,33,Sequential,,,
1383,,147,147,1,"There were very few passengers",Narrated.First-person,4,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1385,,147,147,2,"He had fought on the Burmese front",Told,1,Sequential,"14 Dec  1941","13 Sep  1945",Certain
1388,,147,147,3,"There were also three Pathan traders",Narrated.First-person,5,Sequential,"6 Apr  1947","14 Aug  1947",Certain
1389,,147,147,4,"On the berth opposite me and",Narrated.First-person,6,Sequential,"6 Apr  1947","14 Aug  1947",Certain
1390,,147,147,5,"There may have been other passengers",Remembered.Narrator,29,Sequential,,,
1391,,147,147,6,"The train moved slowly, the passengers",Narrated.First-person,7,Sequential,"6 Apr  1947","14 Aug  1947",Certain
1392,,147,147,7,"When I think back on those days",Narrated.First-person,30,Sequential,,,
1393,,147,147,8,"The decision to create Pakistan had just",Narrated.First-person,2,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1394,,147,147,9,"The Sardarji, sitting opposite me",Narrated.First-person,8,Continuous,"4 Jun  1947","14 Aug  1947",Certain
1395,,147,148,10,"There was speculation about which side",Narrated.First-person,3,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1400,,148,148,1,"Soon after we crossed the Jhelum",Narrated.First-person,9,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1402,,149,149,1,"There were other passengers in the",Narrated.First-person,10,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1403,,149,149,2,"""O zalim, come and sit",Narrated.First-person,11,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1404,,149,149,3,"The train stopped at a station",Narrated.First-person,12,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1406,,149,149,4,"A man had just got down",Narrated.First-person,13,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1407,,149,149,5,"Inside our compartment, however, people",Narrated.First-person,14,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1408,,149,151,6,"Suddenly, there were some altercation",Narrated.First-person,15,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1409,,151,151,1,"""You are cruel people, that was an awful",Narrated.First-person,16,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1410,,151,152,2,"After the train left the city",Narrated.First-person,17,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1411,,152,152,1,"There was an ominous silence at the next",Narrated.First-person,18,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1413,,152,153,2,"As soon as the train began to move",Narrated.First-person,19,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1414,,153,153,1,"Suddenly, the Babu, who had been looking",Narrated.First-person,20,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1415,,154,154,1,"""We have reached!"" he shouted again",Narrated.First-person,21,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1416,,154,154,2,"The train slowly pulled into",Narrated.First-person,22,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1418,,154,155,3,"A few Pathans appeared at the window",Narrated.First-person,23,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1439,,179,179,1,"Munni and Meesha were playing in",Narrated.Third-person,17,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1440,,155,155,1,"I suddenly saw the Babu",Narrated.First-person,24,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1441,,155,156,2,"The train began to move and",Narrated.First-person,25,Sequential,"4 Jun  1947","14 Aug  1947",Certain
1442,,156,157,1,"Once when I woke up",Narrated.First-person,26,Sequential,"6 May  1947","15 Aug  1947",Certain
1443,,157,158,1,"The Babu stood at the door",Narrated.First-person,27,Sequential,"6 May  1947","15 Aug  1947",Certain
1444,,158,158,1,"The Sardarji woke up and scratched",Narrated.First-person,28,Sequential,"6 May  1947","15 Aug  1947",Certain
1445,,137,137,1,"She was certainly the most emaciated",Narrated.Third-person,21,Sequential,,,
1449,,137,137,2,"The exchange took place on the border",Narrated.Third-person,22,Sequential,,,
1451,,137,137,3,"The women were looked after well in the camp.",Narrated.Third-person,23,Continuous,,,
1453,,137,137,4,"Only one of them sat quietly",Narrated.Third-person,24,Sequential,,,
1454,,179,179,2,"When she finally managed to drag them",Narrated.Third-person,18,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1455,,179,179,3,"""Your father will soon be here. It's",Told,19,Prospective,"8 Jan  1947","31 Dec  1947",Certain
1458,,179,180,4,"At that very moment there was a knock",Narrated.Third-person,20,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1459,,180,180,1,"As she walked towards the door to",Narrated.Third-person,21,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1460,,180,180,2,"She was so surprised that she stopped",Narrated.Third-person,22,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1461,,180,180,3,"He tried to smile and then pursed his",Narrated.Third-person,23,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1462,,180,180,4,"Saraswati had looked at him carefully",Narrated.Third-person,24,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1463,,180,180,5,"Saraswati looked at him once more, lowered",Narrated.Third-person,25,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1464,,180,181,6,"The children moved closer to their",Narrated.Third-person,26,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1466,,137,137,5,"A good many of these women keep crying",Narrated.Third-person,25,Continuous,,,
1468,,137,138,6,"That old woman there--is the mother",Narrated.Third-person,1,Sequential,,,
1472,,138,138,1,"The family decided to stay on",Narrated.Third-person,2,Sequential,,,
1474,,25,25,1,"Almost every letter, Nanda had written to me",Narrated.First-person,33,Continuous,,,
1475,,138,138,2,"Her children were killed--the girls",Narrated.Third-person,3,Sequential,,,
1476,,138,138,3,"Yet, she lives on",Narrated.Third-person,26,Continuous,,,
1478,,138,138,4,"There, you see another woman",Narrated.Third-person,27,Sequential,,,
1479,,181,181,1,"Saraswati realised with a start that she hadn't",Narrated.Third-person,27,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1481,,181,181,2,"I was sure you had got married",Told,16,Sequential,"6 Jan  1947","31 Aug  1947",Certain
1482,,181,181,3,"When you last saw her she was still",Told,3,Sequential,"6 Jan  1947","31 Aug  1947",Certain
1483,,181,181,4,"Baldev's eyes were fixed on Saraswati",Narrated.Third-person,28,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1484,,181,181,5,"That beautiful woman with intoxicating",Narrated.Third-person,2,Sequential,"1 Jan  1945","31 Aug  1947",Certain
1485,,181,181,6,"He looked at her with infinite love",Narrated.Third-person,29,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1486,,181,182,7,"Suddenly an elderly woman walked in",Narrated.Third-person,30,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1487,,182,182,1,"Feeling hurt and humiliated, Saraswati tried",Narrated.Third-person,31,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1488,,182,182,2,"Her mother sat down on the cot next to",Narrated.Third-person,32,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1489,,182,182,3,"But before Saraswati could reply, she retraced",Narrated.Third-person,33,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1490,,182,182,4,"You escaped from Pakistan with your honour",Told,10,Sequential,"6 Jan  1947","31 Aug  1947",Certain
1491,,25,25,2,"When I used to visit Nanda's house",Narrated.First-person,34,Continuous,,,
1492,,182,182,5,"She continued to weep and moan loudly",Narrated.Third-person,34,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1493,,25,25,3,"Later in life, I had to face many",Narrated.First-person,58,Prospective,"15 Aug  1947","31 Mar  1948",Uncertain
1494,,182,182,6,"""Ma, I was convinced that all of you had",Told,9,Parallel,"6 Jan  1947","31 Aug  1947",Certain
1495,,182,183,7,"""But why? Why didn't you make any attempt",Narrated.Third-person,35,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1496,,183,183,1,"""No one told us about your fate. Saraswati",Told,7,Sequential,"6 Jan  1947","31 Aug  1947",Certain
1497,,138,138,5,"She had been married to a",Narrated.Third-person,4,Sequential,,,
1501,,183,183,2,"When we heard the news that your",Told,8,Sequential,"6 Jan  1947","31 Aug  1947",Certain
1502,,183,183,3,"""But couldn't you have waited for me",Narrated.Third-person,36,Sequential,"8 Jan  1947","31 Dec  1947",Certain
1504,,138,138,6,"On the other side of the hall",Narrated.Third-person,28,Sequential,,,
1506,,183,183,4,"She almost died when a bullet pierced",Told,11,Sequential,"6 Jan  1947","31 Aug  1947",Certain
1508,,183,183,5,"Baldev showed her the marks of wounds",Narrated.Third-person,37,Sequential,"8 Jan  1947","31 Dec  1947",Certain
