"Event H-ID","Text (Book) H-ID","Text RecordTitle","Text (Book chapter) H-ID","Text RecordTitle","Start page event","End page event","Page event number",Line,"Place_textual H-ID","Place_textual RecordTitle","Place mentioned (Place_mapped) H-ID","Place mentioned RecordTitle","Place mentioned","Place mentioned RecordTitle","Character(s) Present H-ID","Character(s) Present RecordTitle","Character(s) Mentioned H-ID","Character(s) Mentioned RecordTitle","Narrative Status",Chronology,"Chronology Type","Event Start","Event End","Date Type","Event - historical H-ID","Event - historical RecordTitle","Intertextual reference (Book) H-ID","Intertextual reference RecordTitle","Intertextual reference (Book chapter) H-ID","Intertextual reference RecordTitle"
1032,,802,"""More Sinned Against Than Sinning"" - Umm-e-Ummara, Umm-e-Ummara, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",109,110,5,"Pakhi had shown me the magic",808,"Bungalow Number 3/80 - ""More Sinned Against Than Sinning"" in <i>Stories about the Partition of India</i>",,,,,842|830,"Unnamed - Pakhi Alias: None
in ""More Sinned Against Than Sinning""|Unnamed - Narrator Alias: Munniya, Bibi, Bitiya
in ""More Sinned Against Than Sinning""",,,Narrated.First-person,62,Sequential,"1 Jan  1950",,Certain,,,,,,
1033,,802,"""More Sinned Against Than Sinning"" - Umm-e-Ummara, Umm-e-Ummara, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",110,110,1,"I also had understood what Amma",808,"Bungalow Number 3/80 - ""More Sinned Against Than Sinning"" in <i>Stories about the Partition of India</i>",,,,,832|830,"Unnamed - Amma Alias: Narrator's Mother
in ""More Sinned Against Than Sinning""|Unnamed - Narrator Alias: Munniya, Bibi, Bitiya
in ""More Sinned Against Than Sinning""",,,Narrated.First-person,60,Sequential,"1 Jan  1950",,Certain,,,,,,
1034,,802,"""More Sinned Against Than Sinning"" - Umm-e-Ummara, Umm-e-Ummara, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",110,110,2,"Pakhi's yawns had made Amma's message",808,"Bungalow Number 3/80 - ""More Sinned Against Than Sinning"" in <i>Stories about the Partition of India</i>",,,,,832|830|842,"Unnamed - Amma Alias: Narrator's Mother
in ""More Sinned Against Than Sinning""|Unnamed - Narrator Alias: Munniya, Bibi, Bitiya
in ""More Sinned Against Than Sinning""|Unnamed - Pakhi Alias: None
in ""More Sinned Against Than Sinning""",,,Narrated.First-person,64,Sequential,"1 Jan  1950",,Certain,,,,,,
1035,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",79,79,1,"My dear Kamaran, May God bless you",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,666|262,"Ali - Kamaran Alias: Azeez
in ""A Letter from India""|Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""",,,Narrated.First-person,8,Sequential,"15 Oct  1974","15 Oct  1974",Certain,,,,,,
1036,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",79,79,2,"I have often tried to get news",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,666|262,"Ali - Kamaran Alias: Azeez
in ""A Letter from India""|Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""",,,Narrated.First-person,9,Continuous,"14 Aug  1947","15 Oct  1974",Certain,,,,,,
1037,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",79,79,3,"I addressed a letter to you and sent it",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",189|188,"Kuwait - 1. High confidence|Karachi - 1. High confidence",189|188,"Kuwait - 1. High confidence|Karachi - 1. High confidence",666|262,"Ali - Kamaran Alias: Azeez
in ""A Letter from India""|Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""",264|265,"Ibrahim - Ibrahim Alias: None
in ""A Letter from India""|Ibrahim - Youssuf Alias: None
in ""A Letter from India""",Told,10,Sequential,"14 Aug  1947","15 Oct  1974",Certain,,,,,,
1038,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",79,79,4,"When Sheikh Saddique Hasan's son",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",191,"London - 1. High confidence",191,"London - 1. High confidence",262|666,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Kamaran Alias: Azeez
in ""A Letter from India""",272|266,"Hassan - Sheikh Saddique Hassan Alias: Sheikh Sahib
in ""A Letter from India""|Sheikh Saddique Hassan's Son - Sheikh Saddique Hassan's Son Alias: None
in ""A Letter from India""",Told,11,Sequential,"14 Aug  1947","15 Oct  1974",Certain,,,,,,
1039,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",79,79,5,"I am very worried about Imran",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",70,"Karachi - 1. High confidence",70,"Karachi - 1. High confidence",750|666,"Nanda's father - Unknown Alias: None
in ""The Dressing Table""|Ali - Kamaran Alias: Azeez
in ""A Letter from India""",267,"Ali - Imran Miyan Alias: None
in ""A Letter from India""",Narrated.First-person,12,Sequential,"15 Oct  1974","15 Oct  1974",Certain,,,,,,
1040,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",79,80,6,"Imran Miyan passed through this place",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",69,"Pakistan - 1. High confidence",69,"Pakistan - 1. High confidence",262|267,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Imran Miyan Alias: None
in ""A Letter from India""",,,Told,5.6,Sequential,"16 Feb  1972","1 Mar  1972",Certain,159,"Indo-Pakistani War of 1971 (3 Dec 1971-16 Dec 1971)",,,,
1041,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",80,80,1,"When your Chachi saw Imran Miyan",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262|268|267,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Chachi Alias: None
in ""A Letter from India""|Ali - Imran Miyan Alias: None
in ""A Letter from India""",269|270,"Ali - Imran Miyan's Wife Alias: None
in ""A Letter from India""|Ali - Imran Miyan's Children Alias: None
in ""A Letter from India""",Told,5.7,Sequential,"16 Feb  1972","1 Mar  1972",Certain,,,,,,
1042,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",80,80,2,"Imran Miyan stayed with us for three days",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262|268|267,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Chachi Alias: None
in ""A Letter from India""|Ali - Imran Miyan Alias: None
in ""A Letter from India""",,,Told,5.8,Continuous,"16 Feb  1972","1 Mar  1972",Certain,,,,,,
1043,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",80,80,3,"On the third day he decided that",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262|267,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Imran Miyan Alias: None
in ""A Letter from India""",271,"Ali - Miyan Jani Alias: None
in ""A Letter from India""",Told,6,Sequential,"18 Feb  1972","3 Mar  1972",Certain,,,,,,
1044,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",80,80,4,"""Chachajan, I walked through the basti",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262|267,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Imran Miyan Alias: None
in ""A Letter from India""",,,Narrated.First-person,5.9,Sequential,"16 Feb  1972","1 Mar  1972",Certain,,,,,,
1045,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",80,80,5,"Well, I took Imran Miyan to the graveyard",216,"The Graveyard - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262|267,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Imran Miyan Alias: None
in ""A Letter from India""",271,"Ali - Miyan Jani Alias: None
in ""A Letter from India""",Told,6.1,Sequential,"18 Feb  1972","3 Mar  1972",Certain,,,,,,
1046,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",80,80,6,"You may remember that Miyan Jani used to",218,"Miyan Jani's garden - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,271,"Ali - Miyan Jani Alias: None
in ""A Letter from India""",,,Remembered.Narrator,2,Continuous,,,,,,,,,
1047,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",80,80,7,"But a harshringar tree needs to be tended",217,"The Graveyard: Jani Miyan's Grave - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""",271,"Ali - Miyan Jani Alias: None
in ""A Letter from India""",Narrated.First-person,5.4,Sequential,"1 Jul  1971","30 Sep  1971",Uncertain,159,"Indo-Pakistani War of 1971 (3 Dec 1971-16 Dec 1971)",,,,
1048,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",81,81,1,"Now there are no harshringar trees left",218,"Miyan Jani's garden - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262|666,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Kamaran Alias: Azeez
in ""A Letter from India""",,,Narrated.First-person,13,Sequential,"15 Oct  1974","15 Oct  1974",Certain,,,,,,
1049,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",81,81,2,"Over the last twenty-seven years",218,"Miyan Jani's garden - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262|666,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Kamaran Alias: Azeez
in ""A Letter from India""",,,Narrated.First-person,14,Continuous,"14 Aug  1947","15 Oct  1974",Certain,,,,,,
1050,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",81,81,3,"The few trees that still remain in it",218,"Miyan Jani's garden - ""A Letter from India"" in <i>Stories about the Partition of India</i>",188,"Karachi - 1. High confidence",188,"Karachi - 1. High confidence",262|666,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Kamaran Alias: Azeez
in ""A Letter from India""",267,"Ali - Imran Miyan Alias: None
in ""A Letter from India""",Narrated.First-person,15,Sequential,"15 Oct  1974","15 Oct  1974",Certain,,,,,,
1051,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",81,81,4,"Imran Miyan left early next morning",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,267,"Ali - Imran Miyan Alias: None
in ""A Letter from India""",,,Narrated.First-person,6.3,Sequential,"19 Feb  1972","4 Mar  1972",Certain,,,,,,
1052,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",81,81,5,"He had spent the night beside",217,"The Graveyard: Jani Miyan's Grave - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262|750,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Nanda's father - Unknown Alias: None
in ""The Dressing Table""",,,Told,6.2,Sequential,"18 Feb  1972","3 Mar  1972",Certain,,,,,,
1053,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",81,81,6,"I sensed, however, from what he told me",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",220|188,"Kathmandu - 1. High confidence|Karachi - 1. High confidence",220|188,"Kathmandu - 1. High confidence|Karachi - 1. High confidence",262|267,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Imran Miyan Alias: None
in ""A Letter from India""",,,Narrated.First-person,6.4,Prospective,"19 Feb  1972","4 Mar  1972",Certain,,,,,,
1054,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",81,81,7,"I was sad. But his insistence and my concern",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",461,"International border (The one between India and Pakistan) - 1. High confidence",461,"International border (The one between India and Pakistan) - 1. High confidence",262|750,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Nanda's father - Unknown Alias: None
in ""The Dressing Table""",,,Narrated.First-person,6.5,Sequential,"19 Feb  1972","4 Mar  1972",Certain,,,,,,
1055,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",81,81,8,"Since that day, however, I haven't heard",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",69,"Pakistan - 1. High confidence",69,"Pakistan - 1. High confidence",262,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""",267,"Ali - Imran Miyan Alias: None
in ""A Letter from India""",Narrated.First-person,6.6,Sequential,"19 Feb  1972","15 Oct  1974",Certain,,,,,,
1056,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",81,81,9,"One day, Sheikh Saddique Hasan told me",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",69,"Pakistan - 1. High confidence",69,"Pakistan - 1. High confidence",262|272,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Hassan - Sheikh Saddique Hassan Alias: Sheikh Sahib
in ""A Letter from India""",,,Told,7,Sequential,"17 Aug  1974","16 Sep  1974",Uncertain,,,,,,
1057,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",81,81,10,"A few days later, I heard something",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",69,"Pakistan - 1. High confidence",69,"Pakistan - 1. High confidence",262,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""",,,Told,7.1,Sequential,"17 Sep  1974","10 Oct  1974",Uncertain,1058,"Second Amendment to the Constitution of Pakistan (17 Sep 1974)",,,,
1059,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",81,81,11,"When I passed on that information to Sheikh Sahib",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",69,"Pakistan - 1. High confidence",69,"Pakistan - 1. High confidence",262|272,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Hassan - Sheikh Saddique Hassan Alias: Sheikh Sahib
in ""A Letter from India""",,,Told,7.2,Sequential,"17 Sep  1974","10 Oct  1974",Uncertain,,,,,,
1060,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",81,82,12,"We live amongst infidels. We follow",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262|666,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Kamaran Alias: Azeez
in ""A Letter from India""",,,Narrated.First-person,16,Continuous,"14 Aug  1947","15 Oct  1974",Certain,,,,,,
1062,,915,"""Getting Even"" - Ajneya, S.H Vatsayan, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",122,122,2,"""Right in front of their fathers",928,"Delhi - ""Getting Even"" in <i>Stories about the Partition of India</i>",,,,,959|1063,"Young Sikh/Hindu women who were stripped - Unnamed Alias: None
in ""Getting Even""|Male relatives of young girls who were stripped - Unknown Alias: None
in ""Getting Even""",,,Told,2,Sequential,,,,,,,,,
1064,,915,"""Getting Even"" - Ajneya, S.H Vatsayan, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",122,122,3,"The Sikh said ""Babu Sahib, why tell me",917,"Train compartment - ""Getting Even"" in <i>Stories about the Partition of India</i>",,,,,931|943,"Older Sikh in the train compartment - Unnamed Alias: Sardarji
in ""Getting Even""|First Hindu that enters the train compartment - Unnamed Alias: Babu Sahib
in ""Getting Even""",,,Narrated.Third-person,17,Sequential,,,,,,,,,
1065,,915,"""Getting Even"" - Ajneya, S.H Vatsayan, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",122,122,4,"""You are quite right...how can we",917,"Train compartment - ""Getting Even"" in <i>Stories about the Partition of India</i>",,,,,943|931,"First Hindu that enters the train compartment - Unnamed Alias: Babu Sahib
in ""Getting Even""|Older Sikh in the train compartment - Unnamed Alias: Sardarji
in ""Getting Even""",959|1063,"Young Sikh/Hindu women who were stripped - Unnamed Alias: None
in ""Getting Even""|Male relatives of young girls who were stripped - Unknown Alias: None
in ""Getting Even""",Narrated.Third-person,3,Sequential,,,,,,,,,
1066,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",82,82,1,"Oh yes, Sheikh Sahib once brought me",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",188,"Karachi - 1. High confidence",188,"Karachi - 1. High confidence",272|262,"Hassan - Sheikh Saddique Hassan Alias: Sheikh Sahib
in ""A Letter from India""|Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""",666,"Ali - Kamaran Alias: Azeez
in ""A Letter from India""",Narrated.First-person,7.3,Sequential,,,,,,,,,
1067,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",82,82,2,"The haveli is in disrepair",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262|666,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Kamaran Alias: Azeez
in ""A Letter from India""",271,"Ali - Miyan Jani Alias: None
in ""A Letter from India""",Narrated.First-person,17,Sequential,"15 Oct  1974","15 Oct  1974",Certain,,,,,,
1068,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",82,82,3,"My late and respected brother had placed",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262|273,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Narrator's Older Brother Alias: My late and respected brother, Narrator's Elder Brother who went to Dhaka
in ""A Letter from India""",,,Told,4.1,Sequential,"1 Jan  1947","31 Dec  1947",Certain,,,,,,
1069,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",82,82,4,"With God's help, I have thus far handled",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""",,,Narrated.First-person,18,Continuous,"14 Aug  1947","15 Oct  1974",Certain,,,,,,
1070,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",82,82,5,"My son Akhtar — what can I tell you",224,"Radio Station - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,275,"Ali - Akhtar Alias: Premi
in ""A Letter from India""",,,Told,19,Continuous,"14 Aug  1947","15 Oct  1974",Uncertain,,,,,,
1071,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",82,82,6,"Khalida, the daughter of my younger",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,276|277,"Ali - Khalida Alias: None
in ""A Letter from India""|Ali - Khalida's Husband Alias: None
in ""A Letter from India""",274,"Ali - Narrator's Younger Brother Alias: Marhoom
in ""A Letter from India""",Told,20,Continuous,"14 Aug  1947","15 Oct  1974",Uncertain,,,,,,
1072,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",82,82,7,"You can, of course, shed more light",1073,"Pakistan - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,279|280,"Appajan's Daughter - Nargis Alias: None
in ""A Letter from India""|Ali - Nargis' Husband Alias: Wahabi
in ""A Letter from India""",,,Told,21,Sequential,"14 Aug  1947","15 Oct  1974",Uncertain,,,,,,
1074,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",82,82,8,"I also hear that Appajan herself sits",1073,"Pakistan - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,278,"Ali - Appajan Alias: None
in ""A Letter from India""",281,"Ali - Appajan's Son Alias: None
in ""A Letter from India""",Narrated.First-person,22,Continuous,"14 Aug  1947","15 Oct  1974",Uncertain,,,,,,
1075,,915,"""Getting Even"" - Ajneya, S.H Vatsayan, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",122,122,5,"""Well, now Hindus and Sikhs have also woken up.",917,"Train compartment - ""Getting Even"" in <i>Stories about the Partition of India</i>",473,"Delhi - 1. High confidence",473,"Delhi - 1. High confidence",931|943,"Older Sikh in the train compartment - Unnamed Alias: Sardarji
in ""Getting Even""|First Hindu that enters the train compartment - Unnamed Alias: Babu Sahib
in ""Getting Even""",,,Narrated.Third-person,4,Sequential,,,,,,,,,
1076,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",82,83,9,"Alas, I am the one who has been spared",216,"The Graveyard - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,262,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""",274|273|271,"Ali - Narrator's Younger Brother Alias: Marhoom
in ""A Letter from India""|Ali - Narrator's Older Brother Alias: My late and respected brother, Narrator's Elder Brother who went to Dhaka
in ""A Letter from India""|Ali - Miyan Jani Alias: None
in ""A Letter from India""",Narrated.First-person,23,Continuous,"14 Aug  1947","15 Oct  1974",Uncertain,,,,,,
1077,,915,"""Getting Even"" - Ajneya, S.H Vatsayan, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",122,123,6,"This time it wasn't any longer",917,"Train compartment - ""Getting Even"" in <i>Stories about the Partition of India</i>",,,,,931|943|932,"Older Sikh in the train compartment - Unnamed Alias: Sardarji
in ""Getting Even""|First Hindu that enters the train compartment - Unnamed Alias: Babu Sahib
in ""Getting Even""|Muslim mother travelling to Etawah - Suraiya Alias: None
in ""Getting Even""",,,Narrated.Third-person,18,Sequential,,,,,,,,,
1078,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",83,83,1,"I had respectfully urged my elder brother",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",188,"Karachi - 1. High confidence",188,"Karachi - 1. High confidence",262|273,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Narrator's Older Brother Alias: My late and respected brother, Narrator's Elder Brother who went to Dhaka
in ""A Letter from India""",666,"Ali - Kamaran Alias: Azeez
in ""A Letter from India""",Told,4.2,Sequential,"1 Jan  1947","31 Dec  1947",Uncertain,,,,,,
1079,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",83,83,2,"But his love for his youngest son",213,"Dhaka - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,273|267,"Ali - Narrator's Older Brother Alias: My late and respected brother, Narrator's Elder Brother who went to Dhaka
in ""A Letter from India""|Ali - Imran Miyan Alias: None
in ""A Letter from India""",,,Told,4.3,Sequential,"1 Jan  1947","31 Dec  1947",Uncertain,,,,,,
1080,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",83,83,3,"Now that the protective shadow",222,"The Haveli - ""A Letter from India"" in <i>Stories about the Partition of India</i>",69|66|241,"Pakistan - 1. High confidence|India - 1. High confidence|Bangladesh - 1. High confidence",69|66|241,"Pakistan - 1. High confidence|India - 1. High confidence|Bangladesh - 1. High confidence",262|666,"Ali - Kurban Ali Alias: Narrator
in ""A Letter from India""|Ali - Kamaran Alias: Azeez
in ""A Letter from India""",,,Narrated.First-person,24,Sequential,"15 Oct  1974","15 Oct  1974",Certain,,,,,,
1081,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",83,83,4,"My elder brother had taken the memories",213,"Dhaka - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,273,"Ali - Narrator's Older Brother Alias: My late and respected brother, Narrator's Elder Brother who went to Dhaka
in ""A Letter from India""",,,Told,5.5,Sequential,"1 Jan  1947","31 Dec  1947",Uncertain,,,,,,
1083,,802,"""More Sinned Against Than Sinning"" - Umm-e-Ummara, Umm-e-Ummara, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",110,110,3,"At that very moment, however, Bade Bhaiya",808,"Bungalow Number 3/80 - ""More Sinned Against Than Sinning"" in <i>Stories about the Partition of India</i>",,,,,836|830|842,"Unnamed - Bade Bhaiya Alias: Narrator's Elder Brother
in ""More Sinned Against Than Sinning""|Unnamed - Narrator Alias: Munniya, Bibi, Bitiya
in ""More Sinned Against Than Sinning""|Unnamed - Pakhi Alias: None
in ""More Sinned Against Than Sinning""",,,Narrated.First-person,66,Sequential,"1 Jan  1950",,Certain,,,,,,
1085,,208,"""A Letter from India"" - Husain, Intizar, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",83,83,5,"When the members of his family",213,"Dhaka - ""A Letter from India"" in <i>Stories about the Partition of India</i>",,,,,273|270|269,"Ali - Narrator's Older Brother Alias: My late and respected brother, Narrator's Elder Brother who went to Dhaka
in ""A Letter from India""|Ali - Imran Miyan's Children Alias: None
in ""A Letter from India""|Ali - Imran Miyan's Wife Alias: None
in ""A Letter from India""",267,"Ali - Imran Miyan Alias: None
in ""A Letter from India""",Told,5.5,Sequential,"1 Mar  1971","31 Dec  1971",Certain,160,"Bangladesh Liberation War (26 Mar 1971-16 Dec 1971)",,,,
1086,,802,"""More Sinned Against Than Sinning"" - Umm-e-Ummara, Umm-e-Ummara, in: <i>Stories about Partition </i> (Vol. 1). Bhalla, Alok,
 1994",110,111,4,"Amma and Baba were very upset",808,"Bungalow Number 3/80 - ""More Sinned Against Than Sinning"" in <i>Stories about the Partition of India</i>",,,,,830|836|831|832|842,"Unnamed - Narrator Alias: Munniya, Bibi, Bitiya
in ""More Sinned Against Than Sinning""|Unnamed - Bade Bhaiya Alias: Narrator's Elder Brother
in ""More Sinned Against Than Sinning""|Unnamed - Baba Alias: Narrator's Father
in ""More Sinned Against Than Sinning""|Unnamed - Amma Alias: Narrator's Mother
in ""More Sinned Against Than Sinning""|Unnamed - Pakhi Alias: None
in ""More Sinned Against Than Sinning""",,,Narrated.First-person,67,Prospective,"1 Jan  1950",,Certain,,,,,,
