"Character H-ID","Page first mentioned","Family Name","Given names",AKA,Gender,"Number of Characters",Religion,"Religious attribution","Text (Book) H-ID","Text RecordTitle"
1827,216,Rajbanshis,Unnamed,,Male,Group.Male-dominant,Hindu,Other-Identified.Narrator,
1828,216,"Polia women",Unnamed,,Female,Group.Female-dominant,Hindu,Inferred,
1993,210,"Citizens of Aruakhoa",Unnamed,,Unknown,Group,Unknown,Inferred,
1854,222,"Relief society in Calcutta",Unnamed,,"Non disclosure",Group,Hindu,Inferred,
1831,217,"Refugees at Aruakhoa",Unnamed,,Mutable,Group,Hindu,Inferred,
1832,217,"Muslim group on one side of the bridge",Unnamed,,Male,Group.Male-dominant,Muslim,Other-Identified.Narrator,
1833,217,"Hindu group on one side of the bridge",Unnamed,,Male,Group.Male-dominant,Hindu,Other-Identified.Narrator,
1834,217,Rajbanshi,Chualal,,Male,Single,Hindu,Inferred,
2005,217,"Pointsman at Sudhani station",Unnamed,,Male,Single,Unknown,Unkown,
1835,218,"Old guard of the ijaradar",Israel,,Male,Single,Muslim,Inferred,
2011,187,Barber,Khanu,,Male,Single,Muslim,"Self-identified by Character",
2013,187,Seth,"Shyam Das",,Male,Single,Hindu,Nominal,
2014,187,"National Guard leader","Salar Khan Mohammed",,Male,Single,Muslim,Nominal,
2017,187,"Seth Shyam Das' family",Unknown,,Unknown,Group,Hindu,Inferred,
2023,187,"Hindus of Bihar",Unknown,,Unknown,Group,Hindu,Definitional,
2024,187,"Muslims of Bihar",Unknown,,Unknown,Group,Muslim,Definitional,
2029,188,"College students of Shikarpur",Unknown,,Unknown,Group,Unknown,Unkown,
2030,188,"Hindu seths",Unknown,,Male,Group.Male-dominant,Hindu,Other-Identified.Narrator,
2031,188,"Muslim zamindars",Unknown,,Male,Group.Male-dominant,Muslim,Other-Identified.Narrator,
2032,188,"Sons of Hindu seths",Unknown,,Male,Group.Male-dominant,Hindu,Other-Identified.Narrator,
2034,188,"Sons of Muslim Zamindars",Unknown,,Male,Group.Male-dominant,Muslim,Other-Identified.Narrator,
2040,188,"First man who believes in Bolshevism",Unknown,,Male,Single,Unknown,Unkown,
2041,188,"Second man who believes in bolshevism",Unknown,,Male,Single,Hindu,Other-Identified.Narrator,
2044,189,"Seth Shyam Das' son",Unknown,,Male,Single,Hindu,Inferred,
2051,189,"Khanu's Hindu friends",Unknown,,Unknown,Group,Hindu,Other-Identified.Character,
2052,189,Singer,Bhagat,,Male,Single,Unknown,Unkown,
2061,190,"People leaving Shikarpur",Unknown,,Unknown,Group,Unknown,Unkown,
2065,190,Fisherwomen,Unknown,,Female,Group.Female-dominant,Unknown,Unkown,
2066,190,"Khanu's wife",Jeebal,,Female,Single,Unknown,Unkown,
2068,190,"Pesu Ram's mother",Unknown,,Female,Single,Hindu,Other-Identified.Character,
1726,203,Unkonwn,"Old Villagers",,"Non disclosure",Group,Unknown,Unkown,
1727,203,Unknown,"New Villagers",,"Non disclosure",Group,Unknown,Unkown,
1728,203,Unknown,Refugees,,Unknown,Group,Unknown,Unkown,
1731,204,"Jat Family","Young Jat's Father",,Male,Single,Muslim,Inferred,
1729,204,"Jat Family","Young Jat",,Male,Single,Muslim,Inferred,
1737,205,Unknown,Migrants,,Unknown,Group,Unknown,Unkown,
1734,205,Unknown,Tahsildar,,Male,Single,Unknown,Unkown,
1738,205,Unknown,Narrator,,Male,Single,Sikh,Other-Identified.Character,
1744,205,Unknown,"Indian Army Unit",,Male,Group.Male-dominant,Unknown,Unkown,
1742,205,Unknown,"Pakistani Officers",,Male,Group.Male-dominant,Unknown,Unkown,
1748,206,"Numbredar's Family","Wife of Numbredar",,Female,Single,Sikh,Other-Identified.Character,
1746,205,Unknown,Thanedar,,Male,Single,Muslim,Inferred,
1764,206,Unknown,"Government Officers",,Unknown,Group.Male-dominant,Unknown,Unkown,
1761,206,Unknown,Villagers,,Unknown,Group,Unknown,Unkown,
1766,207,Unknown,"Man of the House",,Male,Single,Muslim,Inferred,
1769,208,"Numbredar's Family","Numbredar's Sister","Numbredar's Wife's Sister-In-law",Female,Single,Sikh,Other-Identified.Character,
1912,131,"Children in Halima's Home",Unknown,,Unknown,Group,Unknown,Unkown,
1280,131,Meher,Unknown,,Female,Single,Muslim,Inferred,
2115,132,Neighbours,Unknown,,Unknown,Group,Unknown,Unkown,
1284,132,"Joint Secretaries of the Peace Committee",Unknown,,Unknown,Group,Unknown,Unkown,
1285,132,Volunteers,Unknown,,Unknown,Group,Unknown,Unkown,
1286,132,Soldiers,Unknown,,Unknown,Group,Unknown,Unkown,
1287,132,Policemen,Unknown,,Male,Group.Male-dominant,Unknown,Unkown,
1281,132,Nurunnisa,Unknown,"Meher's father's wedded wife",Female,Single,Muslim,Inferred,
1839,218,"Darpan Singh's mother",Unnamed,,Female,Single,Hindu,Inferred,
1837,218,"Darpan Singh's father",Unnamed,,Male,Single,Hindu,Inferred,
1840,219,Rice-searchers,Unnamed,,Male,Group.Male-dominant,Unknown,Inferred,
1841,219,"Policemen who let through 150 cows and buffaloes",Unnamed,,Male,Group.Male-dominant,Hindu,Inferred,
1843,219,"Saoji's mother",Unnamed,,Female,Single,Hindu,Inferred,
1845,220,"Darpan Singh's wife",Unnamed,,Female,Single,Hindu,Inferred,
1846,220,"Irfan's aunt",Unnamed,,Female,Single,Muslim,Inferred,
1847,220,"Saoji's wife",Unnamed,,Female,Single,Hindu,Inferred,
1849,220,Carters,Unnamed,,Male,Group.Male-dominant,Hindu,Inferred,
1867,226,"Potential refugee from Malda",Sukdev,,Male,Single,Hindu,Inferred,
1850,221,Carter,Sirilal,,Male,Single,Hindu,Inferred,
1851,220,Carter,Misrilal,,Male,Single,Hindu,Inferred,
1856,222,"Refugees from Dinajpur and Malda",Unnamed,,"Non disclosure",Group,Hindu,Inferred,
2161,222,"The panwallah",Jadu,,Male,Single,Hindu,Inferred,
2165,223,Cattle-herders,Unnamed,,Male,Group.Male-dominant,Hindu,Inferred,
1859,222,Unknown,Hanif,,Male,Single,Muslim,Nominal,
1857,223,Unknown,Iqbal,,Male,Single,Muslim,Nominal,
1862,223,"Darpan Singh's son-in-law",Unnamed,Jamaibabu,Male,Single,Hindu,Inferred,
1860,223,"Darpan Singh's daughter",Unnamed,Didimoni,Female,Single,Hindu,Inferred,
1863,223,"Darpan Singh's grandson",Khoka,Khokababu,Male,Single,Hindu,Inferred,
2169,223,"Muslims from Purnea accompanying Iqbal",Unnamed,,Male,Group.Male-dominant,Muslim,Other-Identified.Narrator,
1842,219,"Darpan Singh's father's servant",Irfan,,Male,Single,Muslim,Nominal,
1864,223,"Bilat's brother who works in a jute mill",Unnamed,,Male,Single,Hindu,Inferred,
1865,223,"Bilat's brother's ten-year old son",Unnamed,,Male,Single,Hindu,Inferred,
2180,225,"Village boys",Unnamed,,Male,Group.Male-dominant,Hindu,Inferred,
1866,225,"Relief workers",Unnamed,,"Non disclosure",Group,Hindu,Inferred,
1869,227,"Insults Iqbal over Pakistan flag",Ramji,"Ramji Sao",Male,Single,Hindu,Inferred,
2269,193,Unknown,Unnamed,"Former inhabitants of the Gali",Unknown,Group,Unknown,Unkown,
2275,193,Unknown,Unnamed,"Inhabitants of Lahore",Unknown,Group,Unknown,Unkown,
2206,193,Unknown,Unnamed,"Hindu families in Gangu ki Gali",Unknown,Group,Hindu,Other-Identified.Narrator,
2207,193,Unnamed,Moolan,Tai,Female,Single,Hindu,Other-Identified.Narrator,
2208,193,Unnamed,Niyamat,"the tailor",Male,Single,Muslim,Other-Identified.Narrator,
2209,193,Unnamed,Rashid,"the metal-worker",Male,Single,Muslim,Other-Identified.Narrator,
2210,193,Unnamed,Nazzu,"the lace-maker",Male,Single,Muslim,Other-Identified.Narrator,
2211,193,Unnamed,Latif,"the printer",Male,Single,Muslim,Other-Identified.Narrator,
2212,193,Unnamed,Fazzay,"Mama|the dyer",Male,Single,Muslim,Other-Identified.Narrator,
2213,193,Unnamed,Nasru,"Fazzay's son",Male,Single,Muslim,Other-Identified.Narrator,
2214,194,Unnamed,Ramesh,"Nasru's rival in singing",Male,Single,Hindu,Inferred,
2284,194,Unknown,Unnamed,"Family of Ramesh",Unknown,Group,Hindu,Inferred,
2215,194,Unknown,Unnamed,"Muslims who lived in Sayyidmittha Bazaar",Unknown,Group,Muslim,Other-Identified.Narrator,
2217,194,Unknown,Unnamed,"Muslim shopkeepers of Sayyidmittha Bazaar",Unknown,Group,Muslim,Other-Identified.Narrator,
2216,194,Unknown,Unnamed,"Muslim customers of Sayyidmittha Bazaar",Unknown,Group,Muslim,Other-Identified.Narrator,
2218,194,Unknown,Unnamed,"Children of the lane",Unknown,Group,Unknown,Unkown,
2219,194,Unknown,Unnamed,"Young men of the lane",Male,Group.Male-dominant,Unknown,Unkown,
2220,194,Unknown,Unnamed,"Young women of the lane",Female,Group.Female-dominant,Unknown,Unkown,
2221,194,Unknown,Unnamed,"Wives and daughters of the neighbourhood",Female,Group.Female-dominant,Unknown,Unkown,
2222,195,"Boys of the lane",Unnamed,,Male,Group.Male-dominant,Unknown,Unkown,
2223,195,Unnamed,Karamchand,"Hindu who confronts Fazzay|maliko|Badshahoh",Male,Single,Hindu,Other-Identified.Narrator,
2291,195,Unnamed,Harcharan,Merchant,Male,Single,Hindu,Inferred,
2224,195,Unnamed,Dharmchand,"seven year old brother of Karamchand",Male,Single,Hindu,Inferred,
2226,195,Unnamed,Rajesh,"younger brother of Ramesh",Male,Single,Hindu,Inferred,
2227,195,Unknown,Unnamed,"Other Muslims of the city (Lahore)",Unknown,Group,Muslim,Other-Identified.Narrator,
2297,196,Unknown,Unnamed,"Mother of Nasru",Female,Single,Muslim,Inferred,
2246,196,Unknown,Unnamed,"Muslim Goondas",Unknown,Mob,Muslim,Other-Identified.Narrator,
2232,196,Unknown,Unnamed,"Three daughters of Moolan Tai",Female,Group.Female-dominant,Hindu,Inferred,
2234,196,Unknown,Unnamed,"Moolan Tai's husband",Male,Single,Hindu,Inferred,
2236,196,"Brothers of Moolan Tai's husband",Unnamed,,Male,Group.Male-dominant,Hindu,Inferred,
2238,197,Unknown,Unnamed,"Moolan Tai's third daughter",Female,Single,Hindu,Inferred,
2314,197,Unknown,Unnamed,"Hindu shopkeepers of Sayyidmittha Bazaar",Unknown,Group.Male-dominant,Hindu,Other-Identified.Narrator,
2248,197,Unknown,Unnamed,"Cloth Merchant",Unknown,Single,Hindu,Inferred,
2250,197,Unknown,Unnamed,"Food merchants",Unknown,Group.Male-dominant,Hindu,Inferred,
2240,197,Unnamed,Sadhuram,,Male,Single,Hindu,Inferred,
2244,197,Unknown,Unnamed,"Families of Sadhuram and Jamunadas",Unknown,Group,Hindu,Inferred,
2252,198,Unknown,Unnamed,"Three dead Hindus on the road",Unknown,Group,Hindu,Other-Identified.Narrator,
2253,198,Unknown,Unnamed,"Contingents of Soldiers",Unknown,Group,Unknown,Unkown,
2318,198,Unknown,Unnamed,"Mobs of People",Unknown,Mob,Unknown,Unkown,
2254,198,Unknown,Unnamed,"The man who dies in Gangu ki Gali",Male,Single,Unknown,Unkown,
1206,159,NA,"People Helping Find Akhtar on the Caravan",,Unknown,Group,Muslim,Inferred,
2340,67,"Girls of Namak Mandi lane",Unnamed,,Female,Group.Female-dominant,Unknown,Unkown,
2348,107,Unnamed,Narrator,,Unknown,Single,Unknown,Unkown,
2349,107,Unnamed,Miyan,,Male,Single,Unknown,Unkown,
2382,221,"Helpless refugees",Unnamed,,Unknown,Group,Unknown,Unkown,
1852,221,"Government officials of Bihar and Bengal",Unnamed,,Male,Group.Male-dominant,Unknown,Unkown,
2387,215,"Mob of traders outside of Haji Sahib's office",Unnamed,,Male,Mob,Unknown,Unkown,
2403,70,"Street hawker",Unnamed,,Unknown,Single,Unknown,Unkown,
2421,119,Unnamed,"People Gathered",,Unknown,Group,Unknown,Unkown,
2422,119,Unnamed,Chole-bhaturewalla,,Male,Single,Unknown,Unkown,
2423,119,Unnamed,Petition-Writer,,Male,Single,Unknown,Unkown,
2424,119,Unnamed,Jats,,Unknown,Group.Male-dominant,Unknown,Unkown,
2425,119,Unnamed,"Petition-Writer's Son",,Male,Single,Unknown,Unkown,
2427,119,Unnamed,Chaprasi,,Male,Single,Unknown,Unkown,
2428,119,Unnamed,"Old Woman",,Female,Single,Unknown,Unkown,
2429,119,Unnamed,"Old Woman's Son",,Male,Single,Unknown,Unkown,
2431,120,Unnamed,Babus,,Male,Group.Male-dominant,Unknown,Unkown,
2432,120,Unnamed,"Aziz Sahib",,Male,Single,Unknown,Unkown,
2435,120,Singh,"Gurmeet Singh",,Male,Single,Unknown,Unkown,
2433,120,Unnamed,"Commissioner Sahib",,Male,Single,Unknown,Unkown,
1221,165,NA,"Middle-Aged Neighbour",,Male,Single,Sikh,Inferred,
2438,120,Unnamed,"Slightly Older Woman",,Female,Single,Unknown,Unkown,
2440,120,Unnamed,"Young Girl",,Female,Single,Unknown,Unkown,
2442,120,Unnamed,"Thin Man",,Male,Single,Unknown,Unkown,
2437,120,Unnamed,"Middle-Aged Man","Uncrowned King",Male,Single,Unknown,Unkown,
